车牌号,交叉口,start,end,count
AF8P7BDK,环西路-纬中路,2024-05-05 15:31:16.131,2024-05-05 16:11:48.874,3
AF8P7BDK,环西路-纬中路,2024-05-05 16:11:44.157,2024-05-05 17:08:50.552,3
AF8P7BDK,经中路-纬一路,2024-05-01 14:56:51.000,2024-05-01 15:14:55.000,4
AF8P7BDK,经中路-纬一路,2024-05-01 14:57:55.000,2024-05-01 15:14:55.000,3
AF8P7BDK,经中路-纬一路,2024-05-05 16:17:40.000,2024-05-05 16:58:26.000,3
AF8P7BDK,经一路-纬中路,2024-05-01 19:19:22.301,2024-05-01 20:15:11.038,3
AF8P7BDK,经一路-纬中路,2024-05-05 16:11:00.835,2024-05-05 17:10:00.732,3
AF8P7BDK,经二路-纬中路,2024-05-01 19:20:08.277,2024-05-01 20:16:07.272,3
AF8P7BDK,纬中路-景区出入口,2024-05-03 19:21:19.716,2024-05-03 19:59:36.667,3
AF8P7BDK,经中路-纬中路,2024-05-03 19:18:27.000,2024-05-03 20:06:02.000,4
AF8P7BDK,经中路-纬中路,2024-05-03 19:31:53.000,2024-05-03 20:06:02.000,3
AF8P7ECK,环西路-纬中路,2024-05-03 10:59:47.155,2024-05-03 11:50:25.747,4
AF8P7ECK,环西路-纬中路,2024-05-03 10:59:59.032,2024-05-03 11:50:25.747,3
AF8P7ECK,环西路-纬中路,2024-05-03 11:50:17.576,2024-05-03 12:09:12.759,4
AF8P7ECK,环西路-纬中路,2024-05-03 11:50:25.747,2024-05-03 12:09:12.759,3
AF8PA66,经中路-纬中路,2024-05-01 00:34:16.000,2024-05-01 00:39:49.000,3
AF8PA6G,环西路-纬中路,2024-05-01 08:16:41.215,2024-05-01 08:42:20.592,5
AF8PA6G,环西路-纬中路,2024-05-01 08:35:27.187,2024-05-01 08:42:20.592,4
AF8PA6G,环西路-纬中路,2024-05-01 08:35:37.884,2024-05-01 08:42:20.592,3
AF8PA6G,环西路-纬中路,2024-05-02 07:03:37.218,2024-05-02 07:44:40.394,3
AF8PB88K,环西路-纬中路,2024-05-01 15:53:11.286,2024-05-01 16:05:56.397,3
AF8PB8Z,环西路-纬中路,2024-05-01 17:49:38.593,2024-05-01 18:18:35.389,3
AF8PBBEK,环西路-纬中路,2024-05-03 13:50:05.322,2024-05-03 14:18:29.754,3
AF8PBDDK,环西路-纬中路,2024-05-04 12:57:52.715,2024-05-04 13:55:54.910,3
AF8Q4D1,环西路-纬中路,2024-05-03 20:39:39.802,2024-05-03 20:57:31.352,4
AF8Q4D1,环西路-纬中路,2024-05-03 20:39:47.132,2024-05-03 20:57:31.352,3
AF8Q56Z,环西路-纬中路,2024-05-04 09:26:00.227,2024-05-04 09:39:04.218,3
AF8Q5CP,经中路-环北路,2024-05-02 18:51:32.540,2024-05-02 19:01:31.295,3
AF8Q661,经三路-纬中路,2024-05-04 07:52:47.464,2024-05-04 07:59:20.698,3
AF8Q68C,环西路-纬中路,2024-05-05 11:25:16.711,2024-05-05 11:40:35.731,3
AF8Q6D3,环西路-纬中路,2024-05-05 19:51:09.057,2024-05-05 20:07:21.395,3
AF8Q6DFK,环西路-纬中路,2024-05-05 16:36:29.103,2024-05-05 17:27:09.028,4
AF8Q6DFK,环西路-纬中路,2024-05-05 16:36:36.197,2024-05-05 17:27:09.028,3
AF8Q7EZ,经中路-纬一路,2024-05-02 16:47:23.000,2024-05-02 17:22:45.000,3
AF8Q7EZ,纬中路-景区出入口,2024-05-02 16:57:51.361,2024-05-02 17:18:36.725,3
AF8Q9A6K,环西路-纬中路,2024-05-03 19:59:04.882,2024-05-03 20:16:12.955,3
AF8Q9D4,环西路-纬中路,2024-05-01 15:52:36.506,2024-05-01 16:45:03.665,3
AF8QA7C,环西路-纬中路,2024-05-02 07:56:31.882,2024-05-02 08:25:52.731,3
AF8QC51,环西路-纬中路,2024-05-05 12:14:57.251,2024-05-05 12:55:44.804,3
AF8QC5D,环西路-纬中路,2024-05-05 18:16:33.336,2024-05-05 18:17:56.322,3
AF8QC7B,环西路-纬中路,2024-05-03 16:18:17.181,2024-05-03 16:35:57.358,4
AF8QC7B,环西路-纬中路,2024-05-03 16:18:23.908,2024-05-03 16:35:57.358,3
AF8QC7T,环西路-纬中路,2024-05-01 19:30:16.849,2024-05-01 20:05:56.155,4
AF8QC7T,环西路-纬中路,2024-05-01 19:31:30.255,2024-05-01 20:05:56.155,3
AF8QCE8,环西路-纬中路,2024-05-03 13:12:09.394,2024-05-03 13:39:23.802,3
AF8QDAV,经中路-纬中路,2024-05-04 18:47:35.000,2024-05-04 19:14:02.000,3
AF8S48V,环西路-纬中路,2024-05-01 20:42:39.056,2024-05-01 20:47:21.896,3
AF8S4EDK,经中路-纬中路,2024-05-04 21:24:00.000,2024-05-04 21:37:32.000,3
AF8S5A7K,环西路-纬中路,2024-05-03 10:06:33.636,2024-05-03 10:53:50.484,4
AF8S5A7K,环西路-纬中路,2024-05-03 10:06:38.441,2024-05-03 10:53:50.484,3
AF8S5CZ,环西路-纬中路,2024-05-01 18:53:12.409,2024-05-01 19:14:26.725,3
AF8S66B,环西路-纬中路,2024-05-03 16:57:15.694,2024-05-03 17:44:03.926,4
AF8S66B,环西路-纬中路,2024-05-03 16:57:19.675,2024-05-03 17:44:03.926,3
AF8S66EK,环西路-纬中路,2024-05-04 11:43:55.968,2024-05-04 12:22:18.853,4
AF8S66EK,环西路-纬中路,2024-05-04 12:06:59.589,2024-05-04 12:22:18.853,3
AF8S66EK,纬中路-景区出入口,2024-05-01 16:29:16.567,2024-05-01 17:08:23.785,3
AF8S66EK,纬中路-景区出入口,2024-05-01 17:00:48.376,2024-05-01 17:44:56.127,3
AF8S66EK,经三路-纬中路,2024-05-04 12:31:55.385,2024-05-04 13:03:10.654,3
AF8S66EK,经中路-环北路,2024-05-01 20:29:17.330,2024-05-01 20:50:54.876,3
AF8S6A7K,经三路-纬中路,2024-05-01 12:17:09.175,2024-05-01 12:48:04.653,4
AF8S6A7K,经三路-纬中路,2024-05-01 12:19:07.111,2024-05-01 12:48:04.653,3
AF8S6A7K,经三路-纬中路,2024-05-01 20:57:53.052,2024-05-01 21:18:46.767,3
AF8S6A7K,经一路-纬中路,2024-05-04 18:44:55.305,2024-05-04 18:54:13.322,3
AF8S6A7K,环西路-纬中路,2024-05-01 08:59:08.609,2024-05-01 09:52:44.211,4
AF8S6A7K,环西路-纬中路,2024-05-01 08:59:19.893,2024-05-01 09:52:44.211,3
AF8S6A7K,环西路-纬中路,2024-05-01 09:52:44.211,2024-05-01 10:38:02.673,5
AF8S6A7K,环西路-纬中路,2024-05-01 10:31:46.338,2024-05-01 10:38:02.673,4
AF8S6A7K,环西路-纬中路,2024-05-01 10:31:50.906,2024-05-01 10:38:02.673,3
AF8S6A7K,环西路-纬中路,2024-05-01 16:17:17.581,2024-05-01 17:00:13.711,3
AF8S6A7K,环西路-纬中路,2024-05-01 22:28:08.630,2024-05-01 22:33:38.023,3
AF8S6A7K,环西路-纬中路,2024-05-02 15:06:25.810,2024-05-02 15:59:56.150,4
AF8S6A7K,环西路-纬中路,2024-05-02 15:16:52.133,2024-05-02 15:59:56.150,3
AF8S6A7K,环西路-纬中路,2024-05-02 15:35:51.753,2024-05-02 16:19:53.717,3
AF8S6A7K,环西路-纬中路,2024-05-03 20:29:33.468,2024-05-03 20:37:53.854,4
AF8S6A7K,环西路-纬中路,2024-05-03 20:29:39.475,2024-05-03 20:37:53.854,3
AF8S6A7K,环西路-纬中路,2024-05-04 18:52:18.711,2024-05-04 19:12:49.086,4
AF8S6A7K,环西路-纬中路,2024-05-04 18:52:49.542,2024-05-04 19:12:49.086,3
AF8S6A7K,经中路-纬一路,2024-05-02 18:51:59.000,2024-05-02 19:28:43.000,3
AF8S6A7K,经中路-环北路,2024-05-01 15:30:57.236,2024-05-01 16:25:52.613,3
AF8S6DCK,经五路-纬中路,2024-05-01 21:53:45.881,2024-05-01 22:18:34.422,3
AF8S77BK,经中路-环北路,2024-05-02 09:49:26.419,2024-05-02 10:45:49.464,4
AF8S77BK,经中路-环北路,2024-05-02 09:55:09.863,2024-05-02 10:45:49.464,3
AF8S77BK,纬中路-景区出入口,2024-05-05 19:34:22.677,2024-05-05 20:15:36.429,3
AF8S77BK,环西路-纬中路,2024-05-05 21:00:18.322,2024-05-05 21:12:52.687,5
AF8S77BK,环西路-纬中路,2024-05-05 21:02:22.178,2024-05-05 21:12:52.687,4
AF8S77BK,环西路-纬中路,2024-05-05 21:02:42.664,2024-05-05 21:12:52.687,3
AF8S77BK,经三路-纬中路,2024-05-05 18:21:37.887,2024-05-05 18:31:34.054,3
AF8S77BK,经中路-纬中路,2024-05-05 18:32:16.000,2024-05-05 19:31:36.000,3
AF8S77BK,经中路-纬中路,2024-05-05 19:31:36.000,2024-05-05 20:14:41.000,3
AF8S7AF,经中路-纬中路,2024-05-02 19:12:46.000,2024-05-02 19:14:25.000,3
AF8S7EQ,环西路-纬中路,2024-05-02 14:36:58.732,2024-05-02 15:12:21.033,4
AF8S7EQ,环西路-纬中路,2024-05-02 14:37:05.087,2024-05-02 15:12:21.033,3
AF8SB7EK,环西路-纬中路,2024-05-03 12:05:25.512,2024-05-03 12:44:17.773,3
AF8SC7EK,环西路-纬中路,2024-05-02 01:30:07.458,2024-05-02 02:13:04.937,3
AF8SC7EK,环西路-纬中路,2024-05-02 02:10:24.165,2024-05-02 02:43:41.505,4
AF8SC7EK,环西路-纬中路,2024-05-02 02:13:04.937,2024-05-02 02:43:41.505,3
AF8SC7EK,环西路-纬中路,2024-05-03 18:55:49.791,2024-05-03 19:42:27.234,6
AF8SC7EK,环西路-纬中路,2024-05-03 19:03:46.820,2024-05-03 19:42:27.234,5
AF8SC7EK,环西路-纬中路,2024-05-03 19:03:52.911,2024-05-03 19:42:27.234,4
AF8SC7EK,环西路-纬中路,2024-05-03 19:28:41.660,2024-05-03 19:42:27.234,3
AF8SC7EK,经中路-环北路,2024-05-04 16:03:05.318,2024-05-04 16:36:12.212,3
AF8SDB8K,纬中路-景区出入口,2024-05-03 19:12:58.213,2024-05-03 19:36:11.330,3
AF8T47Q,环西路-纬中路,2024-05-02 16:08:49.144,2024-05-02 16:58:22.861,3
AF8T4D9K,环西路-纬中路,2024-05-05 21:04:08.668,2024-05-05 21:21:28.333,3
AF8T4D9K,环西路-纬中路,2024-05-05 23:04:11.772,2024-05-05 23:46:15.624,3
AF8T5A1,环西路-纬中路,2024-05-03 10:30:03.440,2024-05-03 11:06:45.193,4
AF8T5A1,环西路-纬中路,2024-05-03 10:30:32.651,2024-05-03 11:06:45.193,3
AF8T5A8,经中路-纬中路,2024-05-05 19:05:55.000,2024-05-05 19:42:42.000,3
AF8T683,经中路-纬中路,2024-05-04 06:42:04.000,2024-05-04 06:43:24.000,3
AF8TA70,环西路-纬中路,2024-05-03 10:00:54.256,2024-05-03 10:37:14.114,3
AF8TBB1,经三路-纬中路,2024-05-01 10:17:02.222,2024-05-01 10:46:54.904,3
AF8TBB1,经三路-纬中路,2024-05-04 19:08:18.710,2024-05-04 19:20:10.886,3
AF8TBB1,环西路-纬中路,2024-05-01 10:50:45.801,2024-05-01 11:09:01.539,3
AF8TBB1,环西路-纬中路,2024-05-04 19:56:57.747,2024-05-04 20:40:43.174,3
AF8TCA1,环西路-纬中路,2024-05-04 21:18:16.364,2024-05-04 21:44:28.986,3
AF8TCA1,环西路-纬中路,2024-05-04 21:42:38.520,2024-05-04 22:38:18.818,4
AF8TCA1,环西路-纬中路,2024-05-04 21:44:28.986,2024-05-04 22:38:18.818,3
AF8TCE9,环西路-纬中路,2024-05-01 17:08:04.063,2024-05-01 17:12:37.688,3
AF8TDAF,经中路-环北路,2024-05-03 14:16:56.068,2024-05-03 14:44:48.713,3
AF8TDDFK,环西路-纬中路,2024-05-01 00:41:48.155,2024-05-01 01:41:30.441,7
AF8TDDFK,环西路-纬中路,2024-05-01 00:41:53.624,2024-05-01 01:41:30.441,6
AF8TDDFK,环西路-纬中路,2024-05-01 01:16:09.556,2024-05-01 01:46:19.189,6
AF8TDDFK,环西路-纬中路,2024-05-01 01:23:20.809,2024-05-01 01:46:19.189,5
AF8TDDFK,环西路-纬中路,2024-05-01 01:23:30.636,2024-05-01 01:46:19.189,4
AF8TDDFK,环西路-纬中路,2024-05-01 01:41:25.917,2024-05-01 01:46:19.189,3
AF8TDDFK,环西路-纬中路,2024-05-02 00:41:44.910,2024-05-02 00:47:43.598,3
AF8TDDFK,环西路-纬中路,2024-05-03 23:19:18.425,2024-05-03 23:56:59.254,4
AF8TDDFK,环西路-纬中路,2024-05-03 23:19:24.154,2024-05-03 23:56:59.254,3
AF8TDDFK,环西路-纬中路,2024-05-05 09:01:29.585,2024-05-05 09:41:37.760,6
AF8TDDFK,环西路-纬中路,2024-05-05 09:01:47.126,2024-05-05 09:41:37.760,5
AF8TDDFK,环西路-纬中路,2024-05-05 09:03:35.370,2024-05-05 09:41:37.760,4
AF8TDDFK,环西路-纬中路,2024-05-05 09:03:40.026,2024-05-05 09:41:37.760,3
AF8TDDFK,环西路-纬中路,2024-05-05 11:46:36.249,2024-05-05 12:14:40.018,3
AF8TDDFK,环西路-纬中路,2024-05-05 19:28:22.858,2024-05-05 19:43:47.581,4
AF8TDDFK,环西路-纬中路,2024-05-05 19:32:28.848,2024-05-05 19:43:47.581,3
AF8TDDFK,环西路-纬中路,2024-05-05 21:18:23.218,2024-05-05 21:47:20.069,4
AF8TDDFK,环西路-纬中路,2024-05-05 21:21:46.428,2024-05-05 21:47:20.069,3
AF8TDDFK,经二路-纬中路,2024-05-03 20:47:24.338,2024-05-03 21:41:45.044,3
AF8TDDFK,经二路-纬中路,2024-05-05 07:35:50.390,2024-05-05 07:44:01.872,3
AF8TDDFK,经一路-纬中路,2024-05-02 00:42:43.707,2024-05-02 01:14:30.035,3
AF8TDDFK,经一路-纬中路,2024-05-03 20:48:08.279,2024-05-03 21:42:25.942,3
AF8TDDFK,经一路-纬中路,2024-05-03 21:06:04.237,2024-05-03 21:48:19.101,3
AF8TDDFK,经一路-纬中路,2024-05-05 07:26:40.264,2024-05-05 07:42:33.257,4
AF8TDDFK,经一路-纬中路,2024-05-05 07:34:19.090,2024-05-05 07:42:33.257,3
AF8TDDFK,经中路-纬一路,2024-05-05 20:09:41.000,2024-05-05 21:04:51.000,3
AF8TDDFK,纬中路-景区出入口,2024-05-03 20:17:16.617,2024-05-03 20:59:23.129,5
AF8TDDFK,纬中路-景区出入口,2024-05-03 20:23:21.093,2024-05-03 21:22:29.784,5
AF8TDDFK,纬中路-景区出入口,2024-05-03 20:41:10.708,2024-05-03 21:28:26.978,5
AF8TDDFK,纬中路-景区出入口,2024-05-03 20:55:40.021,2024-05-03 21:28:26.978,4
AF8TDDFK,纬中路-景区出入口,2024-05-03 20:59:23.129,2024-05-03 21:28:26.978,3
AF8TDDFK,纬中路-景区出入口,2024-05-04 08:46:43.890,2024-05-04 09:23:03.616,4
AF8TDDFK,纬中路-景区出入口,2024-05-04 09:04:06.602,2024-05-04 09:23:03.616,3
AF8TDDFK,纬中路-景区出入口,2024-05-05 10:04:29.214,2024-05-05 10:11:36.542,4
AF8TDDFK,纬中路-景区出入口,2024-05-05 10:05:35.709,2024-05-05 10:11:36.542,3
AF8TDDFK,经中路-纬中路,2024-05-03 20:21:44.000,2024-05-03 21:19:58.000,5
AF8TDDFK,经中路-纬中路,2024-05-03 20:45:10.000,2024-05-03 21:39:36.000,5
AF8TDDFK,经中路-纬中路,2024-05-03 20:52:27.000,2024-05-03 21:39:36.000,4
AF8TDDFK,经中路-纬中路,2024-05-03 21:02:29.000,2024-05-03 21:39:36.000,3
AF8TDDFK,经中路-纬中路,2024-05-04 07:42:20.000,2024-05-04 08:39:40.000,3
AF8TDDFK,经中路-纬中路,2024-05-04 08:33:37.000,2024-05-04 09:26:32.000,3
AF8TDDFK,经中路-纬中路,2024-05-04 21:55:22.000,2024-05-04 22:20:51.000,3
AF8TDDFK,经中路-纬中路,2024-05-05 20:08:34.000,2024-05-05 21:03:40.000,3
AF8U45F,环西路-纬中路,2024-05-05 19:08:05.002,2024-05-05 19:27:07.323,3
AF8U461,环西路-纬中路,2024-05-04 18:54:21.838,2024-05-04 19:49:59.254,3
AF8U6CZ,环西路-纬中路,2024-05-04 13:57:37.309,2024-05-04 14:05:06.398,3
AF8U6E9,环西路-纬中路,2024-05-01 09:01:47.154,2024-05-01 09:37:30.071,4
AF8U6E9,环西路-纬中路,2024-05-01 09:01:50.541,2024-05-01 09:37:30.071,3
AF8U6E9,环西路-纬中路,2024-05-02 09:49:42.787,2024-05-02 10:48:28.108,6
AF8U6E9,环西路-纬中路,2024-05-02 09:49:45.880,2024-05-02 10:48:28.108,5
AF8U6E9,环西路-纬中路,2024-05-02 10:20:12.966,2024-05-02 10:48:28.108,4
AF8U6E9,环西路-纬中路,2024-05-02 10:20:48.317,2024-05-02 10:48:28.108,3
AF8U7CX,纬中路-景区出入口,2024-05-04 16:46:23.663,2024-05-04 17:13:00.401,3
AF8U982,经一路-纬中路,2024-05-04 19:09:00.234,2024-05-04 19:55:19.281,3
AF8U98C,环西路-纬中路,2024-05-05 20:32:09.462,2024-05-05 20:37:07.334,3
AF8U9D0,环西路-纬中路,2024-05-02 15:33:55.565,2024-05-02 15:39:59.643,3
AF8UBB0,环西路-纬中路,2024-05-02 14:25:35.496,2024-05-02 14:53:29.084,3
AF8UBB0,环西路-纬中路,2024-05-05 10:09:00.420,2024-05-05 10:49:41.827,3
AF8UCAP,环西路-纬中路,2024-05-03 10:56:24.226,2024-05-03 10:59:02.406,3
AF8UCAP,环西路-纬中路,2024-05-03 10:58:57.517,2024-05-03 11:57:34.609,3
AF8UDCX,环西路-纬中路,2024-05-03 22:09:22.984,2024-05-03 22:23:03.172,3
AF8V463,环西路-纬中路,2024-05-05 13:41:58.898,2024-05-05 14:11:08.425,4
AF8V463,环西路-纬中路,2024-05-05 14:06:52.790,2024-05-05 14:11:08.425,3
AF8V47C,环西路-纬中路,2024-05-01 10:17:48.597,2024-05-01 10:32:20.455,3
AF8V4AV,环西路-纬中路,2024-05-01 21:49:41.897,2024-05-01 22:48:12.931,4
AF8V4AV,环西路-纬中路,2024-05-01 21:51:06.340,2024-05-01 22:48:12.931,3
AF8V55T,环西路-纬中路,2024-05-05 17:21:42.222,2024-05-05 17:21:47.554,3
AF8V6E9,环西路-纬中路,2024-05-05 09:25:17.672,2024-05-05 09:31:23.291,3
AF8V6EX,环西路-纬中路,2024-05-04 13:08:45.442,2024-05-04 13:50:50.936,3
AF8VA8F,环西路-纬中路,2024-05-04 15:22:22.366,2024-05-04 16:22:22.319,5
AF8VA8F,环西路-纬中路,2024-05-04 15:22:28.731,2024-05-04 16:22:22.319,4
AF8VA8F,环西路-纬中路,2024-05-04 15:38:02.284,2024-05-04 16:22:22.319,3
AF8VAA0,环西路-纬中路,2024-05-04 10:29:48.967,2024-05-04 10:38:54.777,5
AF8VAA0,环西路-纬中路,2024-05-04 10:33:48.227,2024-05-04 10:38:54.777,4
AF8VAA0,环西路-纬中路,2024-05-04 10:33:54.983,2024-05-04 10:38:54.777,3
AF8VCDZ,环西路-纬中路,2024-05-03 17:01:43.878,2024-05-03 17:06:02.627,3
AF8W474,环西路-纬中路,2024-05-01 09:58:09.305,2024-05-01 10:20:50.875,4
AF8W474,环西路-纬中路,2024-05-01 09:58:13.528,2024-05-01 10:20:50.875,3
AF8W481,经中路-纬中路,2024-05-05 10:46:53.000,2024-05-05 11:27:07.000,3
AF8W4DD,经二路-纬中路,2024-05-03 21:54:10.412,2024-05-03 22:46:15.881,3
AF8W65D,环西路-纬中路,2024-05-04 08:25:59.267,2024-05-04 08:37:12.762,4
AF8W65D,环西路-纬中路,2024-05-04 08:26:03.788,2024-05-04 08:37:12.762,3
AF8W675,经中路-纬中路,2024-05-05 14:38:48.000,2024-05-05 15:32:49.000,3
AF8W68Q,环西路-纬中路,2024-05-03 13:53:07.184,2024-05-03 14:19:06.874,4
AF8W68Q,环西路-纬中路,2024-05-03 13:53:11.853,2024-05-03 14:19:06.874,3
AF8W956,环西路-纬中路,2024-05-03 08:44:13.794,2024-05-03 08:56:04.815,3
AF8WBDB,环西路-纬中路,2024-05-04 10:53:06.348,2024-05-04 11:05:21.602,3
AF8WDDB,环西路-纬中路,2024-05-01 18:39:18.803,2024-05-01 19:16:40.062,4
AF8WDDB,环西路-纬中路,2024-05-01 18:40:02.114,2024-05-01 19:16:40.062,3
AF8X4ED,环西路-纬中路,2024-05-03 08:30:07.579,2024-05-03 08:52:36.561,3
AF8X4EQ,经一路-纬中路,2024-05-03 13:39:24.182,2024-05-03 14:32:15.456,3
AF8X4EQ,经中路-纬中路,2024-05-03 23:53:56.000,2024-05-04 00:20:06.000,3
AF8X4EQ,经中路-纬中路,2024-05-04 00:20:06.000,2024-05-04 01:14:51.000,3
AF8X4EQ,经中路-纬中路,2024-05-04 23:51:19.000,2024-05-05 00:00:14.000,3
AF8X4EQ,环西路-纬中路,2024-05-01 20:25:32.415,2024-05-01 21:09:30.130,3
AF8X4EQ,环西路-纬中路,2024-05-01 21:09:24.994,2024-05-01 22:05:36.253,3
AF8X4EQ,环西路-纬中路,2024-05-01 22:05:36.253,2024-05-01 23:01:25.911,3
AF8X4EQ,环西路-纬中路,2024-05-01 22:51:55.846,2024-05-01 23:47:19.316,3
AF8X4EQ,环西路-纬中路,2024-05-02 12:49:21.013,2024-05-02 13:28:17.345,4
AF8X4EQ,环西路-纬中路,2024-05-02 12:49:25.666,2024-05-02 13:28:17.345,3
AF8X4EQ,环西路-纬中路,2024-05-02 14:52:46.857,2024-05-02 14:57:20.309,3
AF8X4EQ,环西路-纬中路,2024-05-02 16:37:04.250,2024-05-02 17:35:39.338,4
AF8X4EQ,环西路-纬中路,2024-05-02 17:11:18.889,2024-05-02 17:35:39.338,3
AF8X4EQ,环西路-纬中路,2024-05-03 13:53:30.604,2024-05-03 14:37:02.733,5
AF8X4EQ,环西路-纬中路,2024-05-03 14:33:45.712,2024-05-03 14:37:02.733,4
AF8X4EQ,环西路-纬中路,2024-05-03 14:33:49.555,2024-05-03 14:37:02.733,3
AF8X4EQ,环西路-纬中路,2024-05-03 17:06:08.471,2024-05-03 17:25:33.284,3
AF8X4EQ,环西路-纬中路,2024-05-03 22:56:33.335,2024-05-03 23:45:35.721,3
AF8X4EQ,环西路-纬中路,2024-05-04 01:27:54.301,2024-05-04 01:30:54.813,3
AF8X4EQ,环西路-纬中路,2024-05-04 12:37:26.670,2024-05-04 13:29:37.017,6
AF8X4EQ,环西路-纬中路,2024-05-04 12:37:30.510,2024-05-04 13:29:37.017,5
AF8X4EQ,环西路-纬中路,2024-05-04 12:49:33.686,2024-05-04 13:29:37.017,4
AF8X4EQ,环西路-纬中路,2024-05-04 12:53:43.334,2024-05-04 13:29:37.017,3
AF8X4EQ,环西路-纬中路,2024-05-04 13:21:14.673,2024-05-04 14:09:18.946,4
AF8X4EQ,环西路-纬中路,2024-05-04 13:29:37.017,2024-05-04 14:27:44.549,4
AF8X4EQ,环西路-纬中路,2024-05-04 14:07:22.572,2024-05-04 14:27:44.549,3
AF8X4EQ,环西路-纬中路,2024-05-04 19:30:58.547,2024-05-04 19:37:37.298,3
AF8X4EQ,环西路-纬中路,2024-05-05 11:29:49.256,2024-05-05 11:36:58.810,4
AF8X4EQ,环西路-纬中路,2024-05-05 11:29:52.405,2024-05-05 11:36:58.810,3
AF8X4EQ,经三路-纬中路,2024-05-03 23:52:52.015,2024-05-04 00:36:44.865,3
AF8X4EQ,纬中路-景区出入口,2024-05-03 18:01:46.314,2024-05-03 18:12:18.829,3
AF8X5E4,环西路-纬中路,2024-05-05 12:38:45.639,2024-05-05 12:55:08.661,4
AF8X5E4,环西路-纬中路,2024-05-05 12:38:50.746,2024-05-05 12:55:08.661,3
AF8X65D,经中路-纬中路,2024-05-04 16:51:39.000,2024-05-04 16:51:54.000,3
AF8X6ET,环西路-纬中路,2024-05-05 22:04:04.383,2024-05-05 22:13:07.503,3
AF8X7AZ,环西路-纬中路,2024-05-02 11:45:23.844,2024-05-02 11:52:15.653,4
AF8X7AZ,环西路-纬中路,2024-05-02 11:46:29.176,2024-05-02 11:52:15.653,3
AF8X9BQ,环西路-纬中路,2024-05-04 11:26:39.627,2024-05-04 11:42:47.085,3
AF8X9BQ,环西路-纬中路,2024-05-05 14:56:21.306,2024-05-05 15:17:13.537,5
AF8X9BQ,环西路-纬中路,2024-05-05 14:56:24.840,2024-05-05 15:17:13.537,4
AF8X9BQ,环西路-纬中路,2024-05-05 15:12:01.584,2024-05-05 15:17:13.537,3
AF8X9BQ,环西路-纬中路,2024-05-05 17:03:16.096,2024-05-05 17:11:57.461,4
AF8X9BQ,环西路-纬中路,2024-05-05 17:03:21.278,2024-05-05 17:11:57.461,3
AF8X9CD,环西路-纬中路,2024-05-04 12:58:23.264,2024-05-04 13:03:12.232,4
AF8X9CD,环西路-纬中路,2024-05-04 12:58:26.711,2024-05-04 13:03:12.232,3
AF8XCAQ,环西路-纬中路,2024-05-02 21:49:06.462,2024-05-02 21:49:11.349,3
AF8Y6AB,环西路-纬中路,2024-05-05 12:05:52.953,2024-05-05 12:13:40.559,4
AF8Y6AB,环西路-纬中路,2024-05-05 12:05:59.223,2024-05-05 12:13:40.559,3
AF8Y6AC,环西路-纬中路,2024-05-01 16:36:15.642,2024-05-01 17:02:31.437,3
AF8Y6DD,经一路-纬中路,2024-05-04 19:04:23.542,2024-05-04 19:19:28.123,3
AF8Y78B,环西路-纬中路,2024-05-01 08:49:13.865,2024-05-01 09:00:49.412,3
AF8Y7DB,经五路-纬中路,2024-05-01 18:03:17.874,2024-05-01 18:48:42.002,3
AF8Y7DB,经五路-纬中路,2024-05-01 18:45:24.642,2024-05-01 19:30:27.624,5
AF8Y7DB,经五路-纬中路,2024-05-01 18:48:42.002,2024-05-01 19:30:27.624,4
AF8Y7DB,经五路-纬中路,2024-05-01 19:20:47.794,2024-05-01 19:30:27.624,3
AF8Y7DB,纬中路-景区出入口,2024-05-01 18:06:33.701,2024-05-01 18:52:46.491,3
AF8Y7DB,纬中路-景区出入口,2024-05-01 18:41:53.366,2024-05-01 19:18:15.516,3
AF8Y7DB,纬中路-景区出入口,2024-05-04 13:42:05.456,2024-05-04 14:04:17.949,3
AF8Y7DB,经三路-纬中路,2024-05-01 18:12:26.555,2024-05-01 18:56:34.045,3
AF8Y7DB,经三路-纬中路,2024-05-04 13:00:56.910,2024-05-04 13:49:41.328,3
AF8Y7DB,经三路-纬中路,2024-05-04 13:44:00.904,2024-05-04 14:14:12.695,3
AF8Y7DB,经二路-纬中路,2024-05-01 18:14:06.365,2024-05-01 18:57:29.054,3
AF8Y7DB,经一路-纬中路,2024-05-01 18:16:18.566,2024-05-01 19:00:04.312,3
AF8Y7DB,环西路-纬中路,2024-05-01 11:06:20.820,2024-05-01 11:35:29.418,4
AF8Y7DB,环西路-纬中路,2024-05-01 11:07:41.358,2024-05-01 11:35:29.418,3
AF8Y7DB,环西路-纬中路,2024-05-01 18:17:36.191,2024-05-01 19:02:54.285,6
AF8Y7DB,环西路-纬中路,2024-05-01 18:17:42.709,2024-05-01 19:02:54.285,5
AF8Y7DB,环西路-纬中路,2024-05-01 18:27:02.349,2024-05-01 19:02:54.285,4
AF8Y7DB,环西路-纬中路,2024-05-01 18:33:24.153,2024-05-01 19:02:54.285,3
AF8Y7DB,环西路-纬中路,2024-05-02 18:24:46.387,2024-05-02 18:53:54.527,5
AF8Y7DB,环西路-纬中路,2024-05-02 18:26:29.276,2024-05-02 18:53:54.527,4
AF8Y7DB,环西路-纬中路,2024-05-02 18:26:32.976,2024-05-02 18:53:54.527,3
