车牌号,交叉口,start,end,repeat_count,low_speed_count
AFAEB79K,纬中路-景区出入口,2024-05-02 06:14:20.910,2024-05-02 07:17:15.207,3,7
AFAEB79K,纬中路-景区出入口,2024-05-05 13:37:45.110,2024-05-05 14:25:13.351,3,3
AFAEB79K,经中路-纬中路,2024-05-02 05:41:14.000,2024-05-02 06:51:14.000,4,7
AFAEB79K,经中路-纬中路,2024-05-02 06:01:09.000,2024-05-02 07:18:40.000,5,7
AFAEB79K,经中路-纬中路,2024-05-02 06:15:04.000,2024-05-02 07:18:40.000,4,7
AFAEB79K,经中路-纬中路,2024-05-02 06:21:14.000,2024-05-02 07:18:40.000,3,5
AFAEB79K,经中路-纬中路,2024-05-04 14:03:23.000,2024-05-04 14:51:19.000,3,3
AFAEB79K,经中路-纬中路,2024-05-04 21:49:55.000,2024-05-04 22:35:01.000,3,3
AFAEB79K,经中路-纬中路,2024-05-05 07:13:12.000,2024-05-05 08:34:57.000,3,7
AFAEB79K,经中路-纬中路,2024-05-05 13:39:36.000,2024-05-05 14:28:32.000,4,3
AFAEB79K,经中路-纬中路,2024-05-05 13:43:51.000,2024-05-05 14:28:32.000,3,3
AFAEB79K,经中路-环北路,2024-05-02 05:44:37.503,2024-05-02 07:03:19.922,3,8
AFAEB79K,环西路-纬中路,2024-05-02 07:01:55.011,2024-05-02 07:35:21.008,3,4
AFAEB79K,环西路-纬中路,2024-05-03 12:31:31.951,2024-05-03 13:05:44.388,3,2
AFAEB79K,环西路-纬中路,2024-05-03 13:40:12.483,2024-05-03 15:02:13.025,3,4
AFAEBBEK,环西路-纬中路,2024-05-03 22:59:27.237,2024-05-03 23:53:06.582,3,1
AFAEC6F,环西路-纬中路,2024-05-05 18:47:17.313,2024-05-05 19:42:14.147,6,2
AFAEC6F,环西路-纬中路,2024-05-05 18:47:20.841,2024-05-05 19:42:14.147,5,2
AFAEC6F,环西路-纬中路,2024-05-05 19:06:00.326,2024-05-05 19:42:14.147,4,1
AFAEC6F,环西路-纬中路,2024-05-05 19:06:42.560,2024-05-05 19:42:14.147,3,1
AFAEC6F,环西路-纬中路,2024-05-05 22:15:00.770,2024-05-05 23:19:53.074,4,3
AFAEC6F,环西路-纬中路,2024-05-05 22:18:56.084,2024-05-05 23:19:53.074,3,3
AFAEC6F,经一路-纬中路,2024-05-05 18:25:12.802,2024-05-05 19:35:03.424,3,3
AFAEC76K,环西路-纬中路,2024-05-05 17:31:04.115,2024-05-05 18:13:22.542,3,1
AFAEC7CK,环西路-纬中路,2024-05-05 11:52:27.886,2024-05-05 13:12:23.925,3,8
AFAEC7CK,环西路-纬中路,2024-05-05 12:42:23.925,2024-05-05 13:23:50.286,3,3
AFAEC7CK,纬中路-景区出入口,2024-05-05 12:13:14.709,2024-05-05 13:00:55.159,3,6
AFAED67K,环西路-纬中路,2024-05-02 13:10:01.650,2024-05-02 14:29:46.235,4,3
AFAED67K,环西路-纬中路,2024-05-02 13:10:15.562,2024-05-02 14:29:46.235,3,3
AFAEDD6K,环西路-纬中路,2024-05-03 20:24:44.096,2024-05-03 20:55:05.612,3,2
AFAF45CK,环西路-纬中路,2024-05-03 12:54:19.421,2024-05-03 13:53:39.200,3,6
AFAF474,纬中路-景区出入口,2024-05-05 10:25:51.697,2024-05-05 10:59:54.632,3,4
AFAF474,经中路-纬中路,2024-05-05 10:24:47.000,2024-05-05 11:14:12.000,3,4
AFAF4BBK,环西路-纬中路,2024-05-02 17:23:56.042,2024-05-02 18:20:49.285,4,5
AFAF4BBK,环西路-纬中路,2024-05-02 17:23:59.684,2024-05-02 18:20:49.285,3,5
AFAF4CBK,纬中路-景区出入口,2024-05-03 16:01:55.661,2024-05-03 17:24:08.207,3,6
AFAF4CBK,环西路-纬中路,2024-05-03 10:11:56.967,2024-05-03 11:36:39.601,3,7
AFAF4CBK,环西路-纬中路,2024-05-03 11:06:39.601,2024-05-03 12:19:27.439,5,4
AFAF4CBK,环西路-纬中路,2024-05-03 11:40:11.281,2024-05-03 12:38:11.532,6,3
AFAF4CBK,环西路-纬中路,2024-05-03 11:41:23.412,2024-05-03 12:38:11.532,5,3
AFAF4CBK,环西路-纬中路,2024-05-03 11:49:01.014,2024-05-03 12:38:11.532,4,2
AFAF4CBK,环西路-纬中路,2024-05-03 11:49:27.439,2024-05-03 12:38:11.532,3,2
AFAF4CBK,环西路-纬中路,2024-05-03 12:07:23.263,2024-05-03 13:36:24.929,3,3
AFAF4CBK,环西路-纬中路,2024-05-03 17:37:37.704,2024-05-03 18:41:56.371,4,5
AFAF4CBK,环西路-纬中路,2024-05-03 18:09:06.677,2024-05-03 18:41:56.371,3,3
AFAF58DK,环西路-纬中路,2024-05-01 21:57:16.845,2024-05-01 22:41:01.012,3,3
AFAF58DK,环西路-纬中路,2024-05-01 23:20:32.317,2024-05-01 23:55:38.246,3,2
AFAF5CBK,环西路-纬中路,2024-05-02 15:11:41.247,2024-05-02 15:42:01.677,3,1
AFAF5D2,环西路-纬中路,2024-05-02 09:59:37.792,2024-05-02 10:49:24.236,3,1
AFAF5EZ,环西路-纬中路,2024-05-02 08:11:03.041,2024-05-02 08:41:08.805,3,1
AFAF658M,经中路-纬中路,2024-05-04 09:25:36.000,2024-05-04 10:21:21.000,3,4
AFAF658M,经中路-环北路,2024-05-04 09:28:54.032,2024-05-04 10:18:56.456,3,4
AFAF68EM,环西路-纬中路,2024-05-05 21:37:08.104,2024-05-05 22:10:53.822,3,1
AFAF6D8M,环西路-纬中路,2024-05-03 02:28:49.298,2024-05-03 03:08:35.495,3,1
AFAF6D8M,环西路-纬中路,2024-05-04 22:46:53.973,2024-05-04 23:19:39.069,3,2
AFAF6DP,环西路-纬中路,2024-05-01 18:48:06.745,2024-05-01 19:33:26.944,3,2
AFAF759K,经三路-纬中路,2024-05-03 08:12:20.537,2024-05-03 08:59:29.656,3,2
AFAF759K,经三路-纬中路,2024-05-04 12:49:59.728,2024-05-04 14:15:03.531,3,4
AFAF759K,经一路-纬中路,2024-05-02 07:44:55.397,2024-05-02 08:40:46.622,3,4
AFAF759K,环西路-纬中路,2024-05-01 07:29:53.666,2024-05-01 08:37:45.713,4,3
AFAF759K,环西路-纬中路,2024-05-01 07:30:03.140,2024-05-01 08:37:45.713,3,3
AFAF759K,环西路-纬中路,2024-05-02 07:56:12.580,2024-05-02 09:22:24.376,4,6
AFAF759K,环西路-纬中路,2024-05-02 08:09:59.417,2024-05-02 09:22:24.376,3,5
AFAF759K,环西路-纬中路,2024-05-02 16:27:48.590,2024-05-02 17:06:13.525,3,2
AFAF759K,环西路-纬中路,2024-05-04 12:52:26.522,2024-05-04 14:06:07.714,6,4
AFAF759K,环西路-纬中路,2024-05-04 12:52:31.277,2024-05-04 14:06:07.714,5,4
AFAF759K,环西路-纬中路,2024-05-04 13:20:05.059,2024-05-04 14:37:39.576,8,4
AFAF759K,环西路-纬中路,2024-05-04 13:20:11.198,2024-05-04 14:37:39.576,7,4
AFAF759K,环西路-纬中路,2024-05-04 13:32:48.247,2024-05-04 14:37:39.576,6,4
AFAF759K,环西路-纬中路,2024-05-04 13:36:07.714,2024-05-04 14:37:39.576,5,4
AFAF759K,环西路-纬中路,2024-05-04 13:59:09.186,2024-05-04 14:37:39.576,4,3
AFAF759K,环西路-纬中路,2024-05-04 13:59:22.821,2024-05-04 14:37:39.576,3,3
AFAF759K,环西路-纬中路,2024-05-05 09:45:25.796,2024-05-05 10:18:41.654,3,3
AFAF759K,环西路-纬中路,2024-05-05 11:41:47.809,2024-05-05 12:55:00.374,3,5
AFAF759K,经中路-环北路,2024-05-03 08:44:32.861,2024-05-03 09:54:44.553,3,4
AFAF759K,经中路-环北路,2024-05-03 11:02:39.715,2024-05-03 11:38:44.357,3,2
AFAF76DK,环西路-纬中路,2024-05-03 09:35:51.676,2024-05-03 10:46:01.804,4,5
AFAF76DK,环西路-纬中路,2024-05-03 10:12:43.530,2024-05-03 10:46:01.804,3,2
AFAF7D9K,环西路-纬中路,2024-05-04 11:11:30.828,2024-05-04 12:02:40.188,3,4
AFAF7EEK,环西路-纬中路,2024-05-05 17:27:35.538,2024-05-05 18:30:57.390,4,4
AFAF7EEK,环西路-纬中路,2024-05-05 17:27:39.866,2024-05-05 18:30:57.390,3,4
AFAF9CV,经中路-纬中路,2024-05-03 12:45:29.000,2024-05-03 13:51:16.000,3,2
AFAFA66,纬中路-景区出入口,2024-05-04 09:57:54.497,2024-05-04 11:10:51.841,3,4
AFAFA66,经中路-纬中路,2024-05-04 10:00:54.000,2024-05-04 11:14:36.000,3,4
AFAFA68K,环西路-纬中路,2024-05-02 15:45:52.126,2024-05-02 16:44:33.607,3,1
AFAFA6EK,环西路-纬中路,2024-05-02 12:13:06.752,2024-05-02 13:37:06.022,4,1
AFAFA6EK,环西路-纬中路,2024-05-02 12:13:21.323,2024-05-02 13:37:06.022,3,1
AFAFA7BK,经三路-纬中路,2024-05-05 08:35:08.087,2024-05-05 09:40:52.045,3,4
AFAFA8DK,环西路-纬中路,2024-05-01 15:05:28.248,2024-05-01 15:35:53.360,3,1
AFAFACDK,经中路-纬中路,2024-05-05 08:17:53.000,2024-05-05 09:15:21.000,3,4
AFAFACDK,经中路-纬中路,2024-05-05 08:45:21.000,2024-05-05 10:07:44.000,3,5
AFAFACDK,经中路-环北路,2024-05-05 08:19:43.367,2024-05-05 09:17:42.883,3,4
AFAFACDK,经中路-纬一路,2024-05-05 08:18:51.000,2024-05-05 09:16:15.000,3,4
AFAFACDK,经中路-纬一路,2024-05-05 08:29:04.000,2024-05-05 09:57:21.000,3,6
AFAFACDK,纬中路-景区出入口,2024-05-05 08:16:53.283,2024-05-05 09:13:57.019,3,4
AFAFAD9K,环西路-纬中路,2024-05-02 12:26:01.461,2024-05-02 13:18:43.666,3,2
AFAFB5BK,环西路-纬中路,2024-05-02 15:11:01.626,2024-05-02 16:00:04.214,4,1
AFAFB5BK,环西路-纬中路,2024-05-02 15:12:40.070,2024-05-02 16:00:04.214,3,1
AFAFB6DK,经中路-纬一路,2024-05-05 05:53:03.000,2024-05-05 06:52:28.000,3,2
AFAFB6DK,经中路-纬中路,2024-05-05 05:51:53.000,2024-05-05 06:53:30.000,4,2
AFAFB6DK,经中路-纬中路,2024-05-05 05:59:11.000,2024-05-05 06:53:30.000,3,2
AFAFB7CK,经中路-环北路,2024-05-03 13:01:53.105,2024-05-03 14:18:29.669,3,6
AFAFB7CK,环西路-纬中路,2024-05-03 12:48:27.942,2024-05-03 14:05:28.109,5,6
AFAFB7CK,环西路-纬中路,2024-05-03 12:48:32.829,2024-05-03 14:05:28.109,4,6
AFAFB7CK,环西路-纬中路,2024-05-03 12:51:46.936,2024-05-03 14:05:28.109,3,6
AFAFBCI,经一路-纬中路,2024-05-03 16:41:35.440,2024-05-03 17:28:08.025,3,2
AFAFBDZ,经三路-纬中路,2024-05-01 07:15:37.629,2024-05-01 08:07:26.747,3,1
AFAFBDZ,纬中路-景区出入口,2024-05-01 07:17:42.698,2024-05-01 07:58:23.639,3,1
AFAFC58,环西路-纬中路,2024-05-03 21:45:35.924,2024-05-03 22:27:16.834,3,1
AFAFC5FK,环西路-纬中路,2024-05-04 09:30:20.429,2024-05-04 10:11:55.978,3,2
AFAFCB6K,环西路-纬中路,2024-05-05 09:07:09.684,2024-05-05 09:53:11.789,4,1
AFAFCB6K,环西路-纬中路,2024-05-05 09:07:12.843,2024-05-05 09:53:11.789,3,1
AFAFCE3,环西路-纬中路,2024-05-03 14:01:35.672,2024-05-03 15:13:00.503,4,2
AFAFCE3,环西路-纬中路,2024-05-03 14:01:43.689,2024-05-03 15:13:00.503,3,2
AFAFD6Z,环西路-纬中路,2024-05-02 18:51:12.438,2024-05-02 19:44:05.532,3,2
AFAFD6Z,环西路-纬中路,2024-05-05 20:33:36.564,2024-05-05 21:37:43.083,5,1
AFAFD6Z,环西路-纬中路,2024-05-05 20:41:30.314,2024-05-05 21:37:43.083,4,1
AFAFD6Z,环西路-纬中路,2024-05-05 20:41:35.435,2024-05-05 21:37:43.083,3,1
AFAFDAFK,环西路-纬中路,2024-05-04 11:54:44.929,2024-05-04 12:28:13.480,3,1
AFAFDBBK,环西路-纬中路,2024-05-01 10:58:36.604,2024-05-01 12:23:16.636,3,2
AFAFDBBK,环西路-纬中路,2024-05-03 13:32:54.871,2024-05-03 14:59:27.941,3,3
AFAFDBBK,环西路-纬中路,2024-05-03 14:17:00.337,2024-05-03 15:33:19.096,3,3
AFAFDBBK,环西路-纬中路,2024-05-04 14:00:30.462,2024-05-04 14:37:42.248,3,1
AFAFDBBK,纬中路-景区出入口,2024-05-04 15:04:03.169,2024-05-04 16:32:46.207,3,8
AFAFDBBK,经中路-纬中路,2024-05-04 15:09:23.000,2024-05-04 16:35:55.000,3,8
AFAG46CK,经中路-纬中路,2024-05-03 17:46:43.000,2024-05-03 18:58:17.000,3,5
AFAG46CK,经中路-纬中路,2024-05-03 18:28:17.000,2024-05-03 19:48:17.000,3,3
AFAG46CK,经中路-纬中路,2024-05-04 08:29:01.000,2024-05-04 09:36:36.000,3,6
AFAG46CK,经中路-纬一路,2024-05-05 07:45:32.000,2024-05-05 09:15:03.000,3,4
AFAG46CK,经中路-环北路,2024-05-03 18:30:57.415,2024-05-03 19:31:24.279,3,2
AFAG46CK,环西路-纬中路,2024-05-01 16:53:25.607,2024-05-01 17:46:20.076,3,2
AFAG46CK,环西路-纬中路,2024-05-01 17:15:24.640,2024-05-01 18:39:47.469,3,1
AFAG46CK,环西路-纬中路,2024-05-02 21:02:15.528,2024-05-02 22:22:47.268,8,4
AFAG46CK,环西路-纬中路,2024-05-02 21:03:22.195,2024-05-02 22:22:47.268,7,3
AFAG46CK,环西路-纬中路,2024-05-02 21:03:26.876,2024-05-02 22:22:47.268,6,3
AFAG46CK,环西路-纬中路,2024-05-02 21:08:24.354,2024-05-02 22:22:47.268,5,2
AFAG46CK,环西路-纬中路,2024-05-02 21:08:27.518,2024-05-02 22:22:47.268,4,2
AFAG46CK,环西路-纬中路,2024-05-02 21:34:32.218,2024-05-02 22:22:47.268,3,1
AFAG46CK,环西路-纬中路,2024-05-04 07:55:27.721,2024-05-04 08:39:49.743,6,5
AFAG46CK,环西路-纬中路,2024-05-04 07:55:31.231,2024-05-04 08:39:49.743,5,5
AFAG46CK,环西路-纬中路,2024-05-04 08:02:58.248,2024-05-04 08:39:49.743,4,5
AFAG46CK,环西路-纬中路,2024-05-04 08:03:02.622,2024-05-04 08:39:49.743,3,5
AFAG46CK,环西路-纬中路,2024-05-04 14:02:18.741,2024-05-04 15:14:58.228,4,6
AFAG46CK,环西路-纬中路,2024-05-04 14:02:22.523,2024-05-04 15:14:58.228,3,6
AFAG46CK,环西路-纬中路,2024-05-05 17:27:19.714,2024-05-05 18:30:37.526,3,2
AFAG46CK,纬中路-景区出入口,2024-05-03 17:40:09.042,2024-05-03 18:33:59.643,3,5
AFAG46CK,纬中路-景区出入口,2024-05-04 14:10:08.201,2024-05-04 14:56:21.568,3,5
AFAG46CK,经一路-纬中路,2024-05-02 08:11:10.117,2024-05-02 09:07:03.837,3,6
AFAG46CK,经一路-纬中路,2024-05-03 20:15:23.553,2024-05-03 20:54:58.248,3,2
AFAG4E6K,环西路-纬中路,2024-05-01 23:15:54.782,2024-05-01 23:51:38.207,3,1
AFAG4E6K,经中路-环北路,2024-05-02 19:31:37.471,2024-05-02 20:40:55.862,3,1
AFAG5B8K,经三路-纬中路,2024-05-05 13:44:00.630,2024-05-05 14:45:02.923,3,3
AFAG5ECK,经三路-纬中路,2024-05-03 19:20:06.930,2024-05-03 20:24:50.442,3,5
AFAG5ECK,纬中路-景区出入口,2024-05-04 17:06:38.952,2024-05-04 18:21:19.911,3,7
AFAG5ECK,纬中路-景区出入口,2024-05-04 17:48:45.230,2024-05-04 18:49:47.730,4,5
AFAG5ECK,纬中路-景区出入口,2024-05-04 17:51:19.911,2024-05-04 18:49:47.730,3,5
AFAG5ECK,经一路-纬中路,2024-05-01 22:08:52.780,2024-05-01 22:43:29.238,3,3
AFAG5ECK,环西路-纬中路,2024-05-01 22:10:22.261,2024-05-01 22:44:51.097,3,3
AFAG5ECK,环西路-纬中路,2024-05-02 20:14:52.346,2024-05-02 20:48:15.309,3,1
AFAG5ECK,环西路-纬中路,2024-05-03 19:34:27.107,2024-05-03 20:27:14.766,3,4
AFAG5ECK,经中路-纬中路,2024-05-03 19:19:08.000,2024-05-03 20:23:23.000,3,5
AFAG688K,环西路-纬中路,2024-05-01 08:45:24.666,2024-05-01 09:51:42.299,6,7
AFAG688K,环西路-纬中路,2024-05-01 08:45:29.523,2024-05-01 09:51:42.299,5,7
AFAG688K,环西路-纬中路,2024-05-01 09:10:36.705,2024-05-01 09:51:42.299,4,4
AFAG688K,环西路-纬中路,2024-05-01 09:13:53.793,2024-05-01 09:51:42.299,3,4
AFAG688K,环西路-纬中路,2024-05-02 08:56:05.075,2024-05-02 09:55:31.477,3,3
AFAG688K,环西路-纬中路,2024-05-02 21:19:53.884,2024-05-02 22:43:00.482,6,6
AFAG688K,环西路-纬中路,2024-05-02 21:19:59.401,2024-05-02 22:43:00.482,5,6
AFAG688K,环西路-纬中路,2024-05-02 22:07:13.741,2024-05-02 22:43:00.482,4,3
AFAG688K,环西路-纬中路,2024-05-02 22:07:21.701,2024-05-02 22:43:00.482,3,3
AFAG688K,环西路-纬中路,2024-05-04 19:37:29.413,2024-05-04 21:01:33.696,4,1
AFAG7B1,环西路-纬中路,2024-05-04 18:56:31.372,2024-05-04 19:33:30.676,3,2
AFAG7B1,经中路-纬中路,2024-05-04 01:46:58.000,2024-05-04 03:10:18.000,3,3
AFAG7B1,纬中路-景区出入口,2024-05-04 01:47:44.504,2024-05-04 02:20:51.143,3,2
AFAG7B8M,经中路-纬中路,2024-05-04 22:04:26.000,2024-05-04 22:59:01.000,4,3
AFAG7B8M,经中路-纬中路,2024-05-04 22:10:59.000,2024-05-04 22:59:01.000,3,3
AFAG7BBK,环西路-纬中路,2024-05-02 16:05:03.134,2024-05-02 17:15:14.771,4,1
AFAG7BBK,环西路-纬中路,2024-05-02 16:06:02.849,2024-05-02 17:15:14.771,3,1
AFAG7D9K,环西路-纬中路,2024-05-01 16:58:50.527,2024-05-01 17:39:45.329,3,1
AFAG9CFK,环西路-纬中路,2024-05-01 10:21:13.640,2024-05-01 11:23:28.555,4,2
AFAG9CFK,环西路-纬中路,2024-05-01 10:21:17.821,2024-05-01 11:23:28.555,3,2
AFAG9CFK,环西路-纬中路,2024-05-01 10:53:24.327,2024-05-01 11:57:48.993,3,3
AFAG9CFK,环西路-纬中路,2024-05-02 08:19:54.030,2024-05-02 09:00:32.032,3,3
AFAG9CFK,环西路-纬中路,2024-05-02 18:55:40.273,2024-05-02 19:30:24.401,3,1
AFAG9CFK,环西路-纬中路,2024-05-03 12:04:28.344,2024-05-03 12:51:47.871,3,6
AFAG9CFK,环西路-纬中路,2024-05-05 14:20:13.722,2024-05-05 15:10:28.175,4,1
AFAG9CFK,环西路-纬中路,2024-05-05 14:20:36.796,2024-05-05 15:10:28.175,3,1
AFAG9CFK,环西路-纬中路,2024-05-05 16:39:54.353,2024-05-05 17:42:34.270,4,3
AFAG9CFK,环西路-纬中路,2024-05-05 16:40:00.562,2024-05-05 17:42:34.270,3,3
AFAG9CFK,经中路-环北路,2024-05-03 16:40:22.028,2024-05-03 17:40:03.991,3,2
AFAG9CFK,经中路-环北路,2024-05-04 16:21:18.260,2024-05-04 17:21:45.220,3,6
AFAG9CFK,经中路-纬中路,2024-05-03 09:54:37.000,2024-05-03 10:57:35.000,3,5
AFAG9CFK,经中路-纬中路,2024-05-04 15:34:10.000,2024-05-04 16:59:20.000,5,10
AFAG9CFK,经中路-纬中路,2024-05-04 16:05:40.000,2024-05-04 16:59:20.000,4,7
AFAG9CFK,经中路-纬中路,2024-05-04 16:08:13.000,2024-05-04 16:59:20.000,3,7
AFAG9CFK,经中路-纬中路,2024-05-05 11:45:50.000,2024-05-05 13:09:57.000,7,3
AFAG9CFK,经中路-纬中路,2024-05-05 11:58:15.000,2024-05-05 13:09:57.000,6,3
AFAG9CFK,经中路-纬中路,2024-05-05 12:06:44.000,2024-05-05 13:09:57.000,5,2
AFAG9CFK,经中路-纬中路,2024-05-05 12:17:00.000,2024-05-05 13:09:57.000,4,2
AFAG9CFK,经中路-纬中路,2024-05-05 12:27:55.000,2024-05-05 13:09:57.000,3,1
AFAG9CFK,经中路-纬中路,2024-05-05 14:23:13.000,2024-05-05 15:06:27.000,3,1
AFAG9CFK,纬中路-景区出入口,2024-05-04 15:35:46.066,2024-05-04 17:01:04.774,5,10
AFAG9CFK,纬中路-景区出入口,2024-05-04 16:00:45.884,2024-05-04 17:01:04.774,4,7
AFAG9CFK,纬中路-景区出入口,2024-05-04 16:10:06.375,2024-05-04 17:01:04.774,3,7
AFAGAACK,经中路-环北路,2024-05-03 14:39:11.339,2024-05-03 15:47:28.923,4,2
AFAGAACK,经中路-环北路,2024-05-03 14:48:33.642,2024-05-03 15:47:28.923,3,2
AFAGB6Q,环西路-纬中路,2024-05-02 20:17:00.868,2024-05-02 20:54:24.476,3,1
AFAGBA3,环西路-纬中路,2024-05-03 09:54:39.519,2024-05-03 11:16:54.667,3,2
AFAGBD7K,环西路-纬中路,2024-05-04 12:29:45.984,2024-05-04 13:30:52.245,5,2
AFAGBD7K,环西路-纬中路,2024-05-04 12:29:53.764,2024-05-04 13:30:52.245,4,2
AFAGBE9K,经一路-纬中路,2024-05-02 20:54:17.990,2024-05-02 21:47:43.391,3,2
AFAGBE9K,经一路-纬中路,2024-05-03 16:13:23.537,2024-05-03 17:13:39.888,3,1
AFAGBE9K,经一路-纬中路,2024-05-03 20:11:07.206,2024-05-03 21:16:28.902,3,4
AFAGBE9K,环西路-纬中路,2024-05-02 18:42:41.327,2024-05-02 19:53:43.119,4,2
AFAGBE9K,环西路-纬中路,2024-05-02 19:03:10.659,2024-05-02 20:24:14.558,5,2
AFAGBE9K,环西路-纬中路,2024-05-02 19:03:30.618,2024-05-02 20:24:14.558,4,2
AFAGBE9K,环西路-纬中路,2024-05-02 19:23:43.119,2024-05-02 20:24:14.558,3,2
AFAGCC6K,纬中路-景区出入口,2024-05-04 16:02:28.144,2024-05-04 16:50:21.888,3,5
AFAGCE1,环西路-纬中路,2024-05-02 10:03:11.685,2024-05-02 11:10:55.808,4,3
AFAGCE1,环西路-纬中路,2024-05-02 10:18:54.611,2024-05-02 11:10:55.808,3,3
AFAGCE1,经一路-纬中路,2024-05-02 10:04:44.261,2024-05-02 11:26:14.244,3,4
AFAGCE1,经三路-纬中路,2024-05-05 16:09:39.235,2024-05-05 16:58:50.116,3,2
AFAGCE8K,环西路-纬中路,2024-05-01 20:21:41.320,2024-05-01 21:07:44.384,3,2
AFAGCE8K,环西路-纬中路,2024-05-02 03:59:30.244,2024-05-02 04:34:27.552,4,1
AFAGCE8K,环西路-纬中路,2024-05-02 03:59:37.519,2024-05-02 04:34:27.552,3,1
AFAGCE8K,环西路-纬中路,2024-05-02 21:05:10.068,2024-05-02 21:55:06.227,3,5
AFAGCE8K,环西路-纬中路,2024-05-03 14:38:37.203,2024-05-03 15:12:12.904,3,4
AFAGCE8K,环西路-纬中路,2024-05-03 23:05:59.180,2024-05-03 23:49:58.083,4,3
AFAGCE8K,环西路-纬中路,2024-05-03 23:06:43.686,2024-05-03 23:49:58.083,3,3
AFAGCE8K,经三路-纬中路,2024-05-02 20:46:49.694,2024-05-02 22:11:48.496,4,8
AFAGCE8K,经三路-纬中路,2024-05-02 21:12:10.605,2024-05-02 22:11:48.496,3,7
AFAGCE8K,经三路-纬中路,2024-05-02 21:41:48.496,2024-05-02 23:11:31.613,3,6
AFAGCE8K,经三路-纬中路,2024-05-02 22:23:33.725,2024-05-02 23:41:31.134,3,5
AFAGCE8K,经中路-纬中路,2024-05-04 21:24:36.000,2024-05-04 22:15:00.000,3,2
AFAGCE8K,经中路-纬中路,2024-05-04 23:04:08.000,2024-05-04 23:53:41.000,3,4
AFAGCE8K,经中路-纬中路,2024-05-05 21:33:49.000,2024-05-05 22:48:54.000,3,4
AFAGCE8K,经中路-环北路,2024-05-03 11:43:14.541,2024-05-03 12:46:28.667,3,4
AFAGCE8K,经中路-环北路,2024-05-04 22:23:40.798,2024-05-04 23:48:31.899,4,6
AFAGCE8K,经中路-环北路,2024-05-04 22:56:12.549,2024-05-04 23:48:31.899,3,4
AFAGCE8K,经一路-纬中路,2024-05-02 21:07:47.521,2024-05-02 22:26:36.220,4,7
AFAGCE8K,经一路-纬中路,2024-05-02 21:26:51.110,2024-05-02 22:26:36.220,3,5
AFAGCE8K,经一路-纬中路,2024-05-04 01:22:32.021,2024-05-04 02:23:32.269,3,2
AFAGCE8K,经二路-纬中路,2024-05-02 20:47:23.279,2024-05-02 22:12:51.013,3,8
AFAGCE8K,经四路-纬中路,2024-05-04 23:26:13.331,2024-05-04 23:58:23.374,3,3
AFAH56X,环西路-纬中路,2024-05-03 11:28:46.611,2024-05-03 12:47:27.691,3,1
AFAH57DK,经中路-纬中路,2024-05-03 07:03:55.000,2024-05-03 08:14:21.000,3,2
AFAH5E8K,环西路-纬中路,2024-05-01 18:56:58.139,2024-05-01 19:59:47.234,5,6
AFAH5E8K,环西路-纬中路,2024-05-01 18:57:04.792,2024-05-01 19:59:47.234,4,6
AFAH5E8K,环西路-纬中路,2024-05-01 19:22:34.224,2024-05-01 19:59:47.234,3,5
AFAH5E8K,环西路-纬中路,2024-05-02 10:19:24.956,2024-05-02 11:40:39.537,3,4
AFAH5E8K,经一路-纬中路,2024-05-01 18:58:22.817,2024-05-01 20:02:21.167,3,6
AFAH66W,纬中路-景区出入口,2024-05-01 09:06:20.163,2024-05-01 09:42:58.472,4,1
AFAH66W,纬中路-景区出入口,2024-05-01 09:10:31.148,2024-05-01 09:42:58.472,3,1
AFAH67B,环西路-纬中路,2024-05-04 10:24:09.964,2024-05-04 11:30:31.946,4,1
AFAH67B,环西路-纬中路,2024-05-04 10:24:21.733,2024-05-04 11:30:31.946,3,1
AFAH67EK,环西路-纬中路,2024-05-01 19:54:10.591,2024-05-01 21:17:48.896,4,1
AFAH67EK,环西路-纬中路,2024-05-01 19:54:16.281,2024-05-01 21:17:48.896,3,1
AFAH67EK,环东路-纬中路,2024-05-05 12:11:01.108,2024-05-05 13:19:05.278,3,2
AFAH6BCK,环西路-纬中路,2024-05-03 16:08:41.538,2024-05-03 16:44:36.797,3,2
AFAH75FK,环西路-纬中路,2024-05-05 16:35:34.433,2024-05-05 17:10:46.770,3,2
AFAH77FK,环西路-纬中路,2024-05-01 11:47:24.986,2024-05-01 12:24:45.113,3,1
AFAHACBK,环西路-纬中路,2024-05-01 16:45:27.829,2024-05-01 17:33:17.872,3,1
AFAHACBK,环西路-纬中路,2024-05-01 22:25:52.333,2024-05-01 23:02:01.544,3,3
AFAHACBK,环西路-纬中路,2024-05-04 19:20:09.216,2024-05-04 19:56:14.106,3,5
AFAHACBK,环西路-纬中路,2024-05-05 11:58:45.597,2024-05-05 12:56:10.220,5,5
AFAHACBK,环西路-纬中路,2024-05-05 12:01:19.648,2024-05-05 12:56:10.220,4,5
AFAHACBK,环西路-纬中路,2024-05-05 12:07:42.320,2024-05-05 12:56:10.220,3,5
AFAHACBK,环西路-纬中路,2024-05-05 14:00:44.017,2024-05-05 15:28:36.142,4,1
AFAHACBK,环西路-纬中路,2024-05-05 14:04:07.588,2024-05-05 15:28:36.142,3,1
AFAHACBK,纬中路-景区出入口,2024-05-01 17:30:04.934,2024-05-01 18:32:42.893,3,6
AFAHACBK,纬中路-景区出入口,2024-05-01 19:29:03.870,2024-05-01 20:58:00.746,3,6
